"path_audio","sample.rate","channels","bits","samples","fsize","sm_model","sensor_name","date","day","time","hour","length"
"SM302298__0__20170326_084000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-26 08:40:00","2017-03-26","08:40:00","08",5
"SM302298__0__20170326_085000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-26 08:50:00","2017-03-26","08:50:00","08",5
"SM302298__0__20170326_090000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-26 09:00:00","2017-03-26","09:00:00","09",5
"SM302298__0__20170326_091000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-26 09:10:00","2017-03-26","09:10:00","09",5
"SM302298__0__20170326_092000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-26 09:20:00","2017-03-26","09:20:00","09",5
"SM302298__0__20170326_093000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-26 09:30:00","2017-03-26","09:30:00","09",5
"SM302298__0__20170326_094000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-26 09:40:00","2017-03-26","09:40:00","09",5
"SM302298__0__20170326_095000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-26 09:50:00","2017-03-26","09:50:00","09",5
"SM302298__0__20170326_100000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-26 10:00:00","2017-03-26","10:00:00","10",5
"SM302298__0__20170326_101000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-26 10:10:00","2017-03-26","10:10:00","10",5
"SM302298__0__20170326_102000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-26 10:20:00","2017-03-26","10:20:00","10",5
"SM302298__0__20170326_103000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-26 10:30:00","2017-03-26","10:30:00","10",5
"SM302298__0__20170326_104000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-26 10:40:00","2017-03-26","10:40:00","10",5
"SM302298__0__20170326_105000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-26 10:50:00","2017-03-26","10:50:00","10",5
"SM302298__0__20170326_110000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-26 11:00:00","2017-03-26","11:00:00","11",5
"SM302298__0__20170326_111000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-26 11:10:00","2017-03-26","11:10:00","11",5
"SM302298__0__20170326_112000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-26 11:20:00","2017-03-26","11:20:00","11",5
"SM302298__0__20170326_113000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-26 11:30:00","2017-03-26","11:30:00","11",5
"SM302298__0__20170326_114000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-26 11:40:00","2017-03-26","11:40:00","11",5
"SM302298__0__20170326_115000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-26 11:50:00","2017-03-26","11:50:00","11",5
"SM302298__0__20170326_120000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-26 12:00:00","2017-03-26","12:00:00","12",5
"SM302298__0__20170326_121000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-26 12:10:00","2017-03-26","12:10:00","12",5
"SM302298__0__20170326_122000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-26 12:20:00","2017-03-26","12:20:00","12",5
"SM302298__0__20170326_123000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-26 12:30:00","2017-03-26","12:30:00","12",5
"SM302298__0__20170326_124000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-26 12:40:00","2017-03-26","12:40:00","12",5
"SM302298__0__20170326_125000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-26 12:50:00","2017-03-26","12:50:00","12",5
"SM302298__0__20170326_130000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-26 13:00:00","2017-03-26","13:00:00","13",5
"SM302298__0__20170326_131000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-26 13:10:00","2017-03-26","13:10:00","13",5
"SM302298__0__20170326_132000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-26 13:20:00","2017-03-26","13:20:00","13",5
"SM302298__0__20170326_133000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-26 13:30:00","2017-03-26","13:30:00","13",5
"SM302298__0__20170326_134000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-26 13:40:00","2017-03-26","13:40:00","13",5
"SM302298__0__20170326_135000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-26 13:50:00","2017-03-26","13:50:00","13",5
"SM302298__0__20170326_140000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-26 14:00:00","2017-03-26","14:00:00","14",5
"SM302298__0__20170326_141000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-26 14:10:00","2017-03-26","14:10:00","14",5
"SM302298__0__20170326_142000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-26 14:20:00","2017-03-26","14:20:00","14",5
"SM302298__0__20170326_143000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-26 14:30:00","2017-03-26","14:30:00","14",5
"SM302298__0__20170326_144000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-26 14:40:00","2017-03-26","14:40:00","14",5
"SM302298__0__20170326_145000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-26 14:50:00","2017-03-26","14:50:00","14",5
"SM302298__0__20170326_150000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-26 15:00:00","2017-03-26","15:00:00","15",5
"SM302298__0__20170326_151000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-26 15:10:00","2017-03-26","15:10:00","15",5
"SM302298__0__20170326_152000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-26 15:20:00","2017-03-26","15:20:00","15",5
"SM302298__0__20170326_153000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-26 15:30:00","2017-03-26","15:30:00","15",5
"SM302298__0__20170326_154000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-26 15:40:00","2017-03-26","15:40:00","15",5
"SM302298__0__20170326_155000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-26 15:50:00","2017-03-26","15:50:00","15",5
"SM302298__0__20170326_160000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-26 16:00:00","2017-03-26","16:00:00","16",5
"SM302298__0__20170326_161000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-26 16:10:00","2017-03-26","16:10:00","16",5
"SM302298__0__20170326_162000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-26 16:20:00","2017-03-26","16:20:00","16",5
"SM302298__0__20170326_163000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-26 16:30:00","2017-03-26","16:30:00","16",5
"SM302298__0__20170326_164000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-26 16:40:00","2017-03-26","16:40:00","16",5
"SM302298__0__20170326_165000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-26 16:50:00","2017-03-26","16:50:00","16",5
"SM302298__0__20170326_170000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-26 17:00:00","2017-03-26","17:00:00","17",5
"SM302298__0__20170326_171000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-26 17:10:00","2017-03-26","17:10:00","17",5
"SM302298__0__20170326_172000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-26 17:20:00","2017-03-26","17:20:00","17",5
"SM302298__0__20170326_173000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-26 17:30:00","2017-03-26","17:30:00","17",5
"SM302298__0__20170326_174000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-26 17:40:00","2017-03-26","17:40:00","17",5
"SM302298__0__20170326_175000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-26 17:50:00","2017-03-26","17:50:00","17",5
"SM302298__0__20170326_180000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-26 18:00:00","2017-03-26","18:00:00","18",5
"SM302298__0__20170326_181000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-26 18:10:00","2017-03-26","18:10:00","18",5
"SM302298__0__20170326_182000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-26 18:20:00","2017-03-26","18:20:00","18",5
"SM302298__0__20170326_183000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-26 18:30:00","2017-03-26","18:30:00","18",5
"SM302298__0__20170326_184000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-26 18:40:00","2017-03-26","18:40:00","18",5
"SM302298__0__20170326_185000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-26 18:50:00","2017-03-26","18:50:00","18",5
"SM302298__0__20170326_190000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-26 19:00:00","2017-03-26","19:00:00","19",5
"SM302298__0__20170326_191000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-26 19:10:00","2017-03-26","19:10:00","19",5
"SM302298__0__20170326_192000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-26 19:20:00","2017-03-26","19:20:00","19",5
"SM302298__0__20170326_193000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-26 19:30:00","2017-03-26","19:30:00","19",5
"SM302298__0__20170326_194000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-26 19:40:00","2017-03-26","19:40:00","19",5
"SM302298__0__20170326_195000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-26 19:50:00","2017-03-26","19:50:00","19",5
"SM302298__0__20170326_200000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-26 20:00:00","2017-03-26","20:00:00","20",5
"SM302298__0__20170326_201000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-26 20:10:00","2017-03-26","20:10:00","20",5
"SM302298__0__20170326_202000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-26 20:20:00","2017-03-26","20:20:00","20",5
"SM302298__0__20170326_203000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-26 20:30:00","2017-03-26","20:30:00","20",5
"SM302298__0__20170326_204000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-26 20:40:00","2017-03-26","20:40:00","20",5
"SM302298__0__20170326_205000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-26 20:50:00","2017-03-26","20:50:00","20",5
"SM302298__0__20170326_210000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-26 21:00:00","2017-03-26","21:00:00","21",5
"SM302298__0__20170326_211000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-26 21:10:00","2017-03-26","21:10:00","21",5
"SM302298__0__20170326_212000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-26 21:20:00","2017-03-26","21:20:00","21",5
"SM302298__0__20170326_213000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-26 21:30:00","2017-03-26","21:30:00","21",5
"SM302298__0__20170326_214000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-26 21:40:00","2017-03-26","21:40:00","21",5
"SM302298__0__20170326_215000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-26 21:50:00","2017-03-26","21:50:00","21",5
"SM302298__0__20170326_220000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-26 22:00:00","2017-03-26","22:00:00","22",5
"SM302298__0__20170326_221000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-26 22:10:00","2017-03-26","22:10:00","22",5
"SM302298__0__20170326_222000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-26 22:20:00","2017-03-26","22:20:00","22",5
"SM302298__0__20170326_223000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-26 22:30:00","2017-03-26","22:30:00","22",5
"SM302298__0__20170326_224000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-26 22:40:00","2017-03-26","22:40:00","22",5
"SM302298__0__20170326_225000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-26 22:50:00","2017-03-26","22:50:00","22",5
"SM302298__0__20170326_230000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-26 23:00:00","2017-03-26","23:00:00","23",5
"SM302298__0__20170326_231000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-26 23:10:00","2017-03-26","23:10:00","23",5
"SM302298__0__20170326_232000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-26 23:20:00","2017-03-26","23:20:00","23",5
"SM302298__0__20170326_233000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-26 23:30:00","2017-03-26","23:30:00","23",5
"SM302298__0__20170326_234000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-26 23:40:00","2017-03-26","23:40:00","23",5
"SM302298__0__20170326_235000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-26 23:50:00","2017-03-26","23:50:00","23",5
"SM302298__0__20170327_000000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-27 00:00:00","2017-03-27","00:00:00","00",5
"SM302298__0__20170327_001000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-27 00:10:00","2017-03-27","00:10:00","00",5
"SM302298__0__20170327_002000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-27 00:20:00","2017-03-27","00:20:00","00",5
"SM302298__0__20170327_003000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-27 00:30:00","2017-03-27","00:30:00","00",5
"SM302298__0__20170327_004000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-27 00:40:00","2017-03-27","00:40:00","00",5
"SM302298__0__20170327_005000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-27 00:50:00","2017-03-27","00:50:00","00",5
"SM302298__0__20170327_010000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-27 01:00:00","2017-03-27","01:00:00","01",5
"SM302298__0__20170327_011000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-27 01:10:00","2017-03-27","01:10:00","01",5
"SM302298__0__20170327_012000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-27 01:20:00","2017-03-27","01:20:00","01",5
"SM302298__0__20170327_013000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-27 01:30:00","2017-03-27","01:30:00","01",5
"SM302298__0__20170327_014000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-27 01:40:00","2017-03-27","01:40:00","01",5
"SM302298__0__20170327_015000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-27 01:50:00","2017-03-27","01:50:00","01",5
"SM302298__0__20170327_020000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-27 02:00:00","2017-03-27","02:00:00","02",5
"SM302298__0__20170327_021000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-27 02:10:00","2017-03-27","02:10:00","02",5
"SM302298__0__20170327_022000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-27 02:20:00","2017-03-27","02:20:00","02",5
"SM302298__0__20170327_023000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-27 02:30:00","2017-03-27","02:30:00","02",5
"SM302298__0__20170327_024000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-27 02:40:00","2017-03-27","02:40:00","02",5
"SM302298__0__20170327_025000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-27 02:50:00","2017-03-27","02:50:00","02",5
"SM302298__0__20170327_030000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-27 03:00:00","2017-03-27","03:00:00","03",5
"SM302298__0__20170327_031000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-27 03:10:00","2017-03-27","03:10:00","03",5
"SM302298__0__20170327_032000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-27 03:20:00","2017-03-27","03:20:00","03",5
"SM302298__0__20170327_033000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-27 03:30:00","2017-03-27","03:30:00","03",5
"SM302298__0__20170327_034000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-27 03:40:00","2017-03-27","03:40:00","03",5
"SM302298__0__20170327_035000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-27 03:50:00","2017-03-27","03:50:00","03",5
"SM302298__0__20170327_040000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-27 04:00:00","2017-03-27","04:00:00","04",5
"SM302298__0__20170327_041000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-27 04:10:00","2017-03-27","04:10:00","04",5
"SM302298__0__20170327_042000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-27 04:20:00","2017-03-27","04:20:00","04",5
"SM302298__0__20170327_043000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-27 04:30:00","2017-03-27","04:30:00","04",5
"SM302298__0__20170327_044000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-27 04:40:00","2017-03-27","04:40:00","04",5
"SM302298__0__20170327_045000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-27 04:50:00","2017-03-27","04:50:00","04",5
"SM302298__0__20170327_050000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-27 05:00:00","2017-03-27","05:00:00","05",5
"SM302298__0__20170327_051000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-27 05:10:00","2017-03-27","05:10:00","05",5
"SM302298__0__20170327_052000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-27 05:20:00","2017-03-27","05:20:00","05",5
"SM302298__0__20170327_053000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-27 05:30:00","2017-03-27","05:30:00","05",5
"SM302298__0__20170327_054000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-27 05:40:00","2017-03-27","05:40:00","05",5
"SM302298__0__20170327_055000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-27 05:50:00","2017-03-27","05:50:00","05",5
"SM302298__0__20170327_060000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-27 06:00:00","2017-03-27","06:00:00","06",5
"SM302298__0__20170327_061000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-27 06:10:00","2017-03-27","06:10:00","06",5
"SM302298__0__20170327_062000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-27 06:20:00","2017-03-27","06:20:00","06",5
"SM302298__0__20170327_063000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-27 06:30:00","2017-03-27","06:30:00","06",5
"SM302298__0__20170327_064000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-27 06:40:00","2017-03-27","06:40:00","06",5
"SM302298__0__20170327_065000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-27 06:50:00","2017-03-27","06:50:00","06",5
"SM302298__0__20170327_070000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-27 07:00:00","2017-03-27","07:00:00","07",5
"SM302298__0__20170327_071000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-27 07:10:00","2017-03-27","07:10:00","07",5
"SM302298__0__20170327_072000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-27 07:20:00","2017-03-27","07:20:00","07",5
"SM302298__0__20170327_073000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-27 07:30:00","2017-03-27","07:30:00","07",5
"SM302298__0__20170327_074000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-27 07:40:00","2017-03-27","07:40:00","07",5
"SM302298__0__20170327_075000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-27 07:50:00","2017-03-27","07:50:00","07",5
"SM302298__0__20170327_080000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-27 08:00:00","2017-03-27","08:00:00","08",5
"SM302298__0__20170327_081000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-27 08:10:00","2017-03-27","08:10:00","08",5
"SM302298__0__20170327_082000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-27 08:20:00","2017-03-27","08:20:00","08",5
"SM302298__0__20170327_083000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-27 08:30:00","2017-03-27","08:30:00","08",5
"SM302298__0__20170327_084000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-27 08:40:00","2017-03-27","08:40:00","08",5
"SM302298__0__20170327_085000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-27 08:50:00","2017-03-27","08:50:00","08",5
"SM302298__0__20170327_090000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-27 09:00:00","2017-03-27","09:00:00","09",5
"SM302298__0__20170327_091000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-27 09:10:00","2017-03-27","09:10:00","09",5
"SM302298__0__20170327_092000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-27 09:20:00","2017-03-27","09:20:00","09",5
"SM302298__0__20170327_093000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-27 09:30:00","2017-03-27","09:30:00","09",5
"SM302298__0__20170327_094000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-27 09:40:00","2017-03-27","09:40:00","09",5
"SM302298__0__20170327_095000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-27 09:50:00","2017-03-27","09:50:00","09",5
"SM302298__0__20170327_100000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-27 10:00:00","2017-03-27","10:00:00","10",5
"SM302298__0__20170327_101000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-27 10:10:00","2017-03-27","10:10:00","10",5
"SM302298__0__20170327_102000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-27 10:20:00","2017-03-27","10:20:00","10",5
"SM302298__0__20170327_103000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-27 10:30:00","2017-03-27","10:30:00","10",5
"SM302298__0__20170327_104000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-27 10:40:00","2017-03-27","10:40:00","10",5
"SM302298__0__20170327_105000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-27 10:50:00","2017-03-27","10:50:00","10",5
"SM302298__0__20170327_110000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-27 11:00:00","2017-03-27","11:00:00","11",5
"SM302298__0__20170327_111000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-27 11:10:00","2017-03-27","11:10:00","11",5
"SM302298__0__20170327_112000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-27 11:20:00","2017-03-27","11:20:00","11",5
"SM302298__0__20170327_113000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-27 11:30:00","2017-03-27","11:30:00","11",5
"SM302298__0__20170327_114000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-27 11:40:00","2017-03-27","11:40:00","11",5
"SM302298__0__20170327_115000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-27 11:50:00","2017-03-27","11:50:00","11",5
"SM302298__0__20170327_120000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-27 12:00:00","2017-03-27","12:00:00","12",5
"SM302298__0__20170327_121000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-27 12:10:00","2017-03-27","12:10:00","12",5
"SM302298__0__20170327_122000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-27 12:20:00","2017-03-27","12:20:00","12",5
"SM302298__0__20170327_123000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-27 12:30:00","2017-03-27","12:30:00","12",5
"SM302298__0__20170327_124000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-27 12:40:00","2017-03-27","12:40:00","12",5
"SM302298__0__20170327_125000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-27 12:50:00","2017-03-27","12:50:00","12",5
"SM302298__0__20170327_130000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-27 13:00:00","2017-03-27","13:00:00","13",5
"SM302298__0__20170327_131000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-27 13:10:00","2017-03-27","13:10:00","13",5
"SM302298__0__20170327_132000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-27 13:20:00","2017-03-27","13:20:00","13",5
"SM302298__0__20170327_133000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-27 13:30:00","2017-03-27","13:30:00","13",5
"SM302298__0__20170327_134000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-27 13:40:00","2017-03-27","13:40:00","13",5
"SM302298__0__20170327_135000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-27 13:50:00","2017-03-27","13:50:00","13",5
"SM302298__0__20170327_140000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-27 14:00:00","2017-03-27","14:00:00","14",5
"SM302298__0__20170327_141000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-27 14:10:00","2017-03-27","14:10:00","14",5
"SM302298__0__20170327_142000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-27 14:20:00","2017-03-27","14:20:00","14",5
"SM302298__0__20170327_143000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-27 14:30:00","2017-03-27","14:30:00","14",5
"SM302298__0__20170327_144000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-27 14:40:00","2017-03-27","14:40:00","14",5
"SM302298__0__20170327_145000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-27 14:50:00","2017-03-27","14:50:00","14",5
"SM302298__0__20170327_150000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-27 15:00:00","2017-03-27","15:00:00","15",5
"SM302298__0__20170327_151000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-27 15:10:00","2017-03-27","15:10:00","15",5
"SM302298__0__20170327_152000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-27 15:20:00","2017-03-27","15:20:00","15",5
"SM302298__0__20170327_153000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-27 15:30:00","2017-03-27","15:30:00","15",5
"SM302298__0__20170327_154000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-27 15:40:00","2017-03-27","15:40:00","15",5
"SM302298__0__20170327_155000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-27 15:50:00","2017-03-27","15:50:00","15",5
"SM302298__0__20170327_160000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-27 16:00:00","2017-03-27","16:00:00","16",5
"SM302298__0__20170327_161000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-27 16:10:00","2017-03-27","16:10:00","16",5
"SM302298__0__20170327_162000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-27 16:20:00","2017-03-27","16:20:00","16",5
"SM302298__0__20170327_163000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-27 16:30:00","2017-03-27","16:30:00","16",5
"SM302298__0__20170327_164000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-27 16:40:00","2017-03-27","16:40:00","16",5
"SM302298__0__20170327_165000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-27 16:50:00","2017-03-27","16:50:00","16",5
"SM302298__0__20170327_170000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-27 17:00:00","2017-03-27","17:00:00","17",5
"SM302298__0__20170327_171000.wav",22050,1,32,110250,441058,"SM3","SM302298","2017-03-27 17:10:00","2017-03-27","17:10:00","17",5
